step,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
635,344673.46,C672095034,344673.46,0.0,C1541306928,0.0,0.0,1,0,0,0,0,1
40,36426.76,C1056708081,0.0,0.0,C319762070,1082146.11,1118572.88,0,0,1,0,0,0
184,212726.11,C523337468,20338.0,0.0,C912198538,0.0,212726.11,0,0,1,0,0,0
658,82535.57,C1271662433,82535.57,0.0,C4388262,0.0,82535.57,1,0,1,0,0,0
393,7503.15,C1724990773,683.0,0.0,M840567442,0.0,0.0,0,0,0,0,1,0
346,264700.21,C1810391032,748.0,0.0,C1628309449,0.0,264700.21,0,0,1,0,0,0
138,80859.18,C1457710682,79227.0,0.0,C1281407193,502807.12,756497.95,0,0,1,0,0,0
160,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0,1,0,0,0
538,37436.78,C985397867,37436.78,0.0,C131807418,0.0,0.0,1,0,0,0,0,1
259,175130.6,C891738519,79419.0,0.0,C1757216113,242611.14,417741.74,0,0,0,0,0,1
9,350705.74,C58527359,350705.74,0.0,C582901057,894760.68,1794033.65,1,0,1,0,0,0
354,50902.97,C1511974673,0.0,0.0,C1621158082,2300624.09,2351527.05,0,0,1,0,0,0
256,147658.32,C1112095944,0.0,0.0,C1201310032,1510527.15,1658185.47,0,0,1,0,0,0
580,835770.84,C928957738,835770.84,0.0,C1615749242,1490979.17,2326750.01,1,0,1,0,0,0
472,653983.93,C951821221,653983.93,0.0,C1535144828,0.0,0.0,1,0,0,0,0,1
305,115883.26,C579448006,0.0,0.0,C1551176563,2023723.18,2139606.44,0,0,1,0,0,0
607,243348.28,C1264482324,243348.28,0.0,C2011864062,0.0,243348.28,1,0,1,0,0,0
168,130501.46,C383938008,0.0,0.0,C1483980714,642813.47,773314.93,0,0,1,0,0,0
156,254167.15,C930019406,254167.15,0.0,C1455547757,101467.87,355635.02,1,0,1,0,0,0
503,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1,0,1,0,0,0
438,455014.69,C312774959,455014.69,0.0,C2129735982,0.0,0.0,1,0,0,0,0,1
261,358159.13,C1549709638,358159.13,0.0,C450452025,2150240.84,2508399.97,1,0,1,0,0,0
14,15555.03,C2017299865,397440.51,381885.48,M1904451874,0.0,0.0,0,0,0,0,1,0
162,319134.65,C151981081,396235.0,77100.35,C1297742318,483035.19,802169.84,0,0,1,0,0,0
656,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0,1,0,0,0
398,155431.47,C592800355,0.0,0.0,C157951335,181797.58,337229.05,0,0,1,0,0,0
326,517726.44,C296813260,0.0,0.0,C979101840,1374830.86,1892557.29,0,0,0,0,0,1
378,114306.64,C2022415307,0.0,0.0,C462837066,630015.78,744322.42,0,0,1,0,0,0
134,276672.93,C1852182590,114.0,276786.93,C1152750485,1136914.66,860241.72,0,0,0,0,0,0
173,364333.03,C1289446218,364333.03,0.0,C99354775,0.0,364333.03,1,0,1,0,0,0
236,106135.77,C1333280706,354.0,106489.77,C786922561,0.0,0.0,0,0,0,0,0,0
94,316650.74,C1301914684,146274.0,0.0,C821001591,1621918.27,1938569.01,0,0,0,0,0,1
702,240746.27,C863413785,240746.27,0.0,C1064040919,1399139.68,1639885.95,1,0,1,0,0,0
641,19646.09,C585116119,19646.09,0.0,C275095873,0.0,19646.09,1,0,1,0,0,0
680,272716.64,C1588399421,272716.64,0.0,C664179089,1019542.34,1292258.98,1,0,1,0,0,0
397,12972.14,C873535683,65850.89,52878.74,M2001126773,0.0,0.0,0,0,0,0,1,0
349,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,1,0,1,0,0,0
686,160088.68,C489042260,160088.68,0.0,C1106727089,0.0,0.0,1,0,0,0,0,1
637,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0,0,0,0,1
667,12069.03,C1456902406,126238.13,114169.1,M1905654296,0.0,0.0,0,0,0,0,1,0
691,459193.81,C232733274,0.0,0.0,C2095476863,582697.87,1041891.68,0,0,0,0,0,1
239,310089.03,C165233065,0.0,0.0,C2089838896,402264.82,712353.85,0,0,1,0,0,0
5,10119.47,C213063852,10119.47,0.0,C922511709,0.0,10119.47,1,0,1,0,0,0
206,21720.68,C1332777235,5698.0,0.0,M1365742967,0.0,0.0,0,0,0,0,1,0
229,564827.09,C1867706635,10032.0,0.0,C82288372,693285.13,1258112.22,0,0,0,0,0,1
208,134861.82,C246939575,134861.82,0.0,C1715366511,0.0,134861.82,1,0,1,0,0,0
34,369916.36,C707718509,103360.0,0.0,C1370615612,236296.04,606212.4,0,0,1,0,0,0
495,58737.53,C517543393,58737.53,0.0,C1684807831,887496.11,946233.64,1,0,1,0,0,0
201,250095.99,C1520061401,20762.0,0.0,C1919334588,91819.93,341915.93,0,0,1,0,0,0
132,138564.46,C2052590399,0.0,0.0,C492101062,2134409.25,2272973.71,0,0,1,0,0,0
38,1014.91,C1114310456,0.0,0.0,C1674946619,775302.64,776317.55,0,0,1,0,0,0
565,112958.85,C507000655,112958.85,0.0,C2018087281,159150.2,272109.05,1,0,1,0,0,0
162,371952.8,C710200872,0.0,0.0,C1851490021,642215.03,1014167.84,0,0,1,0,0,0
296,716273.17,C1917556280,716273.17,0.0,C1744308202,0.0,716273.17,1,0,1,0,0,0
258,16340.21,C1500720766,3043.0,0.0,M1002045225,0.0,0.0,0,0,0,0,1,0
14,54.92,C1677521464,717050.75,716995.83,M1583029923,0.0,0.0,0,0,0,0,1,0
23,10156.89,C1759822196,48658.04,38501.15,M663686169,0.0,0.0,0,0,0,0,1,0
310,40178.87,C1228405116,0.0,0.0,M989904859,0.0,0.0,0,0,0,0,1,0
232,676594.07,C933259491,39657.0,0.0,C316772531,91636.39,768230.46,0,0,1,0,0,0
14,9787.02,C242181295,0.0,0.0,M231240041,0.0,0.0,0,0,0,0,1,0
345,166271.16,C656954866,166271.16,0.0,C1289924528,971534.25,1137805.42,1,0,1,0,0,0
637,246280.14,C278640000,246280.14,0.0,C1848818372,2176735.28,2423015.43,1,0,1,0,0,0
332,8820.46,C1203465138,0.0,0.0,M1425786639,0.0,0.0,0,0,0,0,1,0
406,183385.35,C31093598,183385.35,0.0,C1798388182,0.0,183385.35,1,0,1,0,0,0
285,190570.07,C1262128491,15392.0,205962.07,C1289818356,0.0,0.0,0,0,0,0,0,0
297,7672.51,C1446780234,0.0,0.0,M235697958,0.0,0.0,0,0,0,0,1,0
588,98533.36,C158107146,98533.36,0.0,C1790666216,0.0,0.0,1,0,0,0,0,1
353,81246.92,C1581493185,69626.0,0.0,C1605460517,0.0,81246.92,0,0,1,0,0,0
13,38200.98,C1711047765,4304.0,0.0,C871995390,953393.08,991594.06,0,0,1,0,0,0
313,124121.57,C2024192922,124121.57,0.0,C742155073,413610.96,537732.53,1,0,1,0,0,0
236,7361.48,C388032537,69666.14,62304.66,M115602751,0.0,0.0,0,0,0,0,1,0
187,64077.08,C1614626109,0.0,0.0,C357284657,133743.23,262643.05,0,0,1,0,0,0
629,93884.26,C1105988166,93884.26,0.0,C217954795,0.0,0.0,1,0,0,0,0,1
40,7887.75,C1551140519,7887.75,0.0,C311151183,0.0,0.0,1,0,0,0,0,1
252,12392.89,C173573532,0.0,0.0,M77373177,0.0,0.0,0,0,0,0,1,0
21,158299.34,C278180302,158299.34,0.0,C1551346623,0.0,0.0,1,0,0,0,0,1
331,10285.32,C107785455,0.0,0.0,M1484157779,0.0,0.0,0,0,0,0,1,0
228,1726.67,C2053933167,51451.0,49724.33,M1248186857,0.0,0.0,0,0,0,0,1,0
701,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0,0,0,0,1
12,146085.36,C1251940832,555.0,0.0,C1760741739,274.0,420475.22,0,0,1,0,0,0
207,328110.3,C546304299,328110.3,0.0,C982969459,2649979.1,2978089.39,1,0,1,0,0,0
60,45807.51,C981996349,45807.51,0.0,C1099066639,267824.05,313631.56,1,0,1,0,0,0
62,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0,0,0,0,1
142,8276.11,C1354791515,54041.8,45765.69,C1347378853,294871.13,303147.24,0,0,0,1,0,0
412,381977.83,C1101780451,381977.83,0.0,C806070403,0.0,381977.83,1,0,1,0,0,0
259,8595.3,C1150998967,0.0,0.0,M532674443,0.0,0.0,0,0,0,0,1,0
427,59749.28,C1200211692,59749.28,0.0,C1441368122,0.0,0.0,1,0,0,0,0,1
594,315786.45,C1835317420,0.0,0.0,C498193641,592227.31,908013.76,0,0,1,0,0,0
17,362361.98,C1747365277,127.0,0.0,C1904436346,0.0,349535.93,0,0,1,0,0,0
695,799123.57,C101371414,799123.57,0.0,C1835954982,0.0,0.0,1,0,0,0,0,1
259,72782.82,C500674930,72782.82,0.0,C1607889620,2185531.03,2258313.86,1,0,1,0,0,0
38,21367.0,C1032400193,21367.0,0.0,C760883565,898934.02,920301.02,1,0,1,0,0,0
660,51725.86,C141049972,51725.86,0.0,C823707248,0.0,0.0,1,0,0,0,0,1
644,445363.59,C864915659,0.0,0.0,C395440249,1855180.31,2300543.9,0,0,0,0,0,1
163,101483.18,C720067256,715479.0,613995.82,C1983521092,1186105.66,1287588.84,0,0,1,0,0,0
404,536433.5,C1801812624,536433.5,0.0,C1460398355,0.0,0.0,1,0,0,0,0,1
692,43042.47,C954861677,1008822.28,1051864.75,C828814083,72228.88,29186.41,0,0,0,0,0,0
281,3423.36,C1266082340,0.0,0.0,M1082904268,0.0,0.0,0,0,0,0,1,0
185,63009.43,C1562667189,63009.43,0.0,C2129142994,0.0,122454.16,1,0,0,0,0,1
232,112579.37,C2010613737,70629.0,0.0,C2098410434,1801949.34,1914528.71,0,0,1,0,0,0
350,257988.47,C1245702576,257988.47,0.0,C263880637,379488.01,637476.48,1,0,1,0,0,0
189,134019.27,C520634253,0.0,0.0,C314901445,1354187.54,1488206.82,0,0,1,0,0,0
482,75659.33,C1659770923,75659.33,0.0,C381855260,850226.66,925885.99,1,0,1,0,0,0
348,9251.03,C2136268072,84937.0,75685.97,M147272764,0.0,0.0,0,0,0,0,1,0
427,225324.05,C2146300085,225324.05,0.0,C120557331,9125.63,234449.67,1,0,1,0,0,0
431,526071.46,C1197863770,526071.46,0.0,C1419848942,987448.67,1513520.12,1,0,1,0,0,0
423,396757.22,C1392636479,396757.22,0.0,C1861392747,167363.79,564121.01,1,0,1,0,0,0
260,65669.91,C665294695,361.0,0.0,C1236503948,4642505.02,4708174.94,0,0,1,0,0,0
210,32814.68,C1677948497,0.0,0.0,C1562852586,3396721.8,3429536.47,0,0,1,0,0,0
326,341787.76,C943029477,0.0,0.0,C1059358279,1410156.55,1751944.31,0,0,1,0,0,0
302,4922.17,C2133929933,7216.76,2294.59,M499985638,0.0,0.0,0,0,0,0,1,0
349,1998.38,C1643921404,0.0,0.0,M377957986,0.0,0.0,0,0,0,0,1,0
207,73174.23,C1956703338,15669.0,0.0,C1079141275,604591.92,677766.15,0,0,1,0,0,0
332,119296.06,C17125118,0.0,0.0,C1445806762,949162.9,1068458.97,0,0,1,0,0,0
712,367207.98,C193723315,367207.98,0.0,C381883886,0.0,367207.98,1,0,1,0,0,0
238,4721.15,C624618648,49758.0,45036.85,M447160938,0.0,0.0,0,0,0,0,1,0
254,12244.96,C1195764716,465949.37,453704.42,C117946801,85628.95,97873.9,0,0,1,0,0,0
378,77496.85,C1808263496,0.0,0.0,C184482250,555501.23,632998.08,0,0,1,0,0,0
191,2815.61,C1729215544,2815.61,0.0,C1583247514,64348.28,67163.9,1,0,1,0,0,0
398,371771.44,C345189504,371771.44,0.0,C305070019,0.0,0.0,1,0,0,0,0,1
273,76642.85,C1404020862,76642.85,0.0,C1564124354,1497980.41,1574623.26,1,0,1,0,0,0
724,506923.53,C438124232,506923.53,0.0,C1360951164,413370.56,920294.09,1,0,1,0,0,0
403,264286.19,C198831985,264286.19,0.0,C886414281,714984.86,979271.04,1,0,1,0,0,0
156,157705.36,C599834938,157705.36,0.0,C522259302,0.0,157705.36,1,0,1,0,0,0
6,10565.0,C1191732945,10565.0,0.0,C418964192,36275.0,24380.72,1,0,1,0,0,0
291,30820.17,C2126162917,30820.17,0.0,C1525573417,0.0,0.0,1,0,0,0,0,1
322,20986.02,C142790245,20986.02,0.0,C592056924,3259785.07,3280771.09,1,0,1,0,0,0
400,145569.85,C415421197,139.0,0.0,C637737729,244001.43,389571.28,0,0,1,0,0,0
726,316882.94,C586226957,316882.94,0.0,C962253473,1049008.93,1365891.86,1,0,1,0,0,0
260,108202.56,C1486719631,158109.0,49906.44,C686338456,0.0,108202.56,0,0,1,0,0,0
734,23912.2,C4748745,23912.2,0.0,C1953200125,338951.65,362863.85,1,0,1,0,0,0
205,225829.0,C325754257,0.0,0.0,C907502980,839470.4,1065299.4,0,0,1,0,0,0
400,51482.02,C2056259646,30344.0,0.0,M625919878,0.0,0.0,0,0,0,0,1,0
41,32690.68,C1070694303,32690.68,0.0,C1612957594,2361188.1,2393878.78,1,0,1,0,0,0
41,440701.54,C978288875,0.0,0.0,C1996085545,1074019.48,1514721.02,0,0,1,0,0,0
280,1339.76,C1279421368,377410.67,376070.91,M735530163,0.0,0.0,0,0,0,0,1,0
692,12730.01,C947898332,4431.0,0.0,M188030190,0.0,0.0,0,0,0,0,1,0
249,271229.8,C681064264,271229.8,0.0,C1608941213,0.0,0.0,1,0,0,0,0,1
205,836044.71,C393965853,223601.0,0.0,C2026845790,109457.34,945502.04,0,0,0,0,0,1
590,802483.88,C1430477508,802483.88,0.0,C1344272821,0.0,802483.88,1,0,1,0,0,0
162,147215.39,C1984709857,0.0,0.0,C822540699,337748.8,484964.19,0,0,1,0,0,0
681,65518.47,C1243241915,0.0,0.0,C2041385538,67695.57,133214.04,0,0,1,0,0,0
137,64482.47,C222451044,21894.0,0.0,C1976089236,647953.45,712435.92,0,0,1,0,0,0
580,628697.26,C1683118896,628697.26,0.0,C1072985725,0.0,628697.26,1,0,1,0,0,0
260,259114.05,C1526889423,20498.0,279612.05,C657528418,165103.21,0.0,0,0,0,0,0,0
534,492896.75,C1728027611,492896.75,0.0,C1170151190,0.0,0.0,1,0,0,0,0,1
694,292815.44,C1412325787,292815.44,0.0,C1720512155,0.0,292815.44,1,0,1,0,0,0
452,624015.52,C1477586121,624015.52,0.0,C2081301197,0.0,0.0,1,0,0,0,0,1
65,881811.11,C157136573,881811.11,0.0,C882992570,141736.75,1023547.85,1,0,1,0,0,0
211,157137.97,C860207877,157137.97,0.0,C792885931,3163298.04,3320436.01,1,0,1,0,0,0
681,293919.45,C1737032927,30727.0,0.0,C973492919,3600727.47,3894646.92,0,0,1,0,0,0
455,542222.77,C572669478,542222.77,0.0,C899620238,0.0,0.0,1,0,0,0,0,1
8,69478.99,C1946263456,256095.07,186616.07,M886540081,0.0,0.0,0,0,0,0,1,0
46,74441.98,C2055904369,69316.82,0.0,C2137695234,233017.0,307458.99,0,0,1,0,0,0
248,65761.13,C845507735,65761.13,0.0,C1288737458,197135.39,262896.52,1,0,1,0,0,0
234,450489.27,C1996228335,450489.27,0.0,C1717483604,0.0,0.0,1,0,0,0,0,1
418,34498.05,C1185258850,34498.05,0.0,C1779051120,0.0,0.0,1,0,0,0,0,1
371,205163.3,C1673136628,205163.3,0.0,C1138882522,0.0,0.0,1,0,0,0,0,1
570,3712.11,C437016354,3712.11,0.0,C1109457703,185441.34,189153.45,1,0,1,0,0,0
212,79780.91,C793560898,21057.0,0.0,C1881045551,0.0,79780.91,0,0,1,0,0,0
393,25765.19,C138655565,86195.0,60429.81,M528086394,0.0,0.0,0,0,0,0,1,0
394,10922.59,C804896916,10267.19,0.0,M1979004507,0.0,0.0,0,0,0,0,1,0
701,79581.24,C272466753,79581.24,0.0,C547672572,143993.58,223574.82,1,0,1,0,0,0
694,186567.41,C1875051976,186567.41,0.0,C50809455,0.0,0.0,1,0,0,0,0,1
164,25696.36,C921414975,278970.84,253274.48,C739858704,255113.84,280810.2,0,0,1,0,0,0
717,394605.69,C1047697317,394605.69,0.0,C1932528872,0.0,394605.69,1,0,1,0,0,0
240,723782.37,C1529205180,723782.37,0.0,C1010068445,0.0,723782.37,1,0,1,0,0,0
481,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1,0,0,0,0,1
224,99316.36,C1707526700,99316.36,0.0,C1178212988,0.0,0.0,1,0,0,0,0,1
326,69682.1,C1941058756,0.0,0.0,C1815131390,264367.0,334049.1,0,0,1,0,0,0
134,4513.27,C486766473,0.0,0.0,M616843606,0.0,0.0,0,0,0,0,1,0
181,15721.93,C1376993938,0.0,0.0,M1193103815,0.0,0.0,0,0,0,0,1,0
188,237642.64,C84594080,237642.64,0.0,C855526143,113161.91,350804.55,1,0,1,0,0,0
42,17290.82,C1624548494,1929.0,0.0,M1487807983,0.0,0.0,0,0,0,0,1,0
226,10055.44,C763313686,11423.0,1367.56,M1491218341,0.0,0.0,0,0,0,0,1,0
230,48078.85,C80387919,48078.85,0.0,C1965664830,0.0,0.0,1,0,0,0,0,1
398,181941.08,C2106664537,87106.0,0.0,C190676092,46459.0,228400.09,0,0,1,0,0,0
651,65494.78,C504273308,65494.78,0.0,C1723740840,0.0,0.0,1,0,0,0,0,1
14,10639.94,C52794910,0.0,0.0,M887832631,0.0,0.0,0,0,0,0,1,0
531,834203.65,C558321458,834203.65,0.0,C1072132804,0.0,0.0,1,0,0,0,0,1
205,312803.11,C710158864,0.0,0.0,C1785215602,2826188.68,3138991.79,0,0,1,0,0,0
46,12880.01,C681379848,4480.63,0.0,M924914713,0.0,0.0,0,0,0,0,1,0
569,22117.99,C862057815,22117.99,0.0,C1962362775,0.0,0.0,1,0,0,0,0,1
234,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1,0,0,0,0,1
205,49680.63,C684238541,0.0,0.0,C974863346,1259327.43,1309008.06,0,0,1,0,0,0
229,187728.55,C1832591492,520.0,0.0,C1192893196,0.0,187728.55,0,0,0,0,0,1
226,195708.55,C856130608,195708.55,0.0,C1715093680,0.0,0.0,1,0,0,0,0,1
639,208253.11,C975798201,208253.11,0.0,C1514143343,500417.0,708670.11,1,0,1,0,0,0
45,217255.97,C1291131466,217255.97,0.0,C1786011910,2115234.86,2332490.82,1,0,1,0,0,0
350,207517.2,C1366548953,207517.2,0.0,C720291074,0.0,0.0,1,0,0,0,0,1
398,232775.82,C41642247,0.0,0.0,C2026205696,1411446.1,1644221.92,0,0,1,0,0,0
301,220558.46,C1470259889,7108.0,0.0,C205451710,183156.96,403715.42,0,0,1,0,0,0
250,151836.19,C404946069,8909.0,0.0,C1901841088,1033863.0,1185699.19,0,0,1,0,0,0
426,99804.21,C832632407,99804.21,0.0,C608557779,77105.84,176910.05,1,0,1,0,0,0
516,346293.24,C829436029,346293.24,0.0,C1738520779,750235.55,1096528.8,1,0,1,0,0,0
135,237969.72,C1129770242,61645.0,299614.72,C1541321511,0.0,0.0,0,0,0,0,0,0
213,40183.38,C127051475,0.0,0.0,M2066929373,0.0,0.0,0,0,0,0,1,0
323,76064.53,C2070420794,349.0,0.0,C992479188,558354.74,634419.27,0,0,1,0,0,0
184,2416.81,C1538762667,16439.0,14022.19,M1568448231,0.0,0.0,0,0,0,0,1,0
401,1968.63,C373110106,0.0,0.0,M436788951,0.0,0.0,0,0,0,0,1,0
437,207801.38,C823071811,207801.38,0.0,C747395830,0.0,207801.38,1,0,1,0,0,0
375,118462.93,C353172290,118462.93,0.0,C1521894181,0.0,0.0,1,0,0,0,0,1
440,807278.78,C637472789,807278.78,0.0,C847232763,0.0,807278.78,1,0,1,0,0,0
257,24730.3,C1233389487,24615.0,0.0,M1823428143,0.0,0.0,0,0,0,0,1,0
137,253712.73,C991547087,0.0,0.0,C1831021667,1340270.14,1593982.87,0,0,1,0,0,0
346,65953.54,C1205700161,0.0,0.0,M932251386,0.0,0.0,0,0,0,0,1,0
34,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,0,0,0,0,1
306,91111.53,C583638971,0.0,0.0,C506735117,4918876.18,5009987.72,0,0,1,0,0,0
278,15663.78,C1512587612,0.0,0.0,M540777982,0.0,0.0,0,0,0,0,1,0
122,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1,0,1,0,0,0
231,163166.23,C2109797327,310622.0,147455.77,C1628688704,145967.2,309133.43,0,0,1,0,0,0
351,184217.2,C1035013374,40369.0,224586.2,C827725746,0.0,0.0,0,0,0,0,0,0
355,126850.0,C1566272607,10328.0,0.0,C1242841072,2366180.92,2493030.92,0,0,1,0,0,0
166,179641.2,C1331690333,4307.75,0.0,C961551061,930569.36,1110210.56,0,0,1,0,0,0
557,111467.61,C176907849,111467.61,0.0,C1483387344,668384.6,779852.21,1,0,1,0,0,0
303,199870.29,C1433739978,199870.29,0.0,C1449860779,312392.33,512262.62,1,0,1,0,0,0
275,154386.32,C694069826,0.0,0.0,C857447168,261130.94,415517.26,0,0,1,0,0,0
68,13890.42,C1860550733,13890.42,0.0,C731457880,0.0,0.0,1,0,0,0,0,1
283,81398.56,C1708837281,0.0,0.0,C1705610675,3912437.73,3993836.29,0,0,1,0,0,0
423,149381.28,C133957214,0.0,0.0,C1065256064,1614122.51,1763503.79,0,0,1,0,0,0
397,40433.84,C1853365530,40433.84,0.0,C367340563,0.0,0.0,1,0,0,0,0,1
660,51725.86,C659685895,51725.86,0.0,C846863842,31743.54,83469.4,1,0,1,0,0,0
254,5877.54,C1546500473,842432.8,836555.25,M1138440989,0.0,0.0,0,0,0,0,1,0
538,202968.27,C432604452,202968.27,0.0,C22286417,618614.54,821582.81,1,0,1,0,0,0
132,2418.8,C211770915,0.0,0.0,M1534484875,0.0,0.0,0,0,0,0,1,0
180,433794.69,C1883309387,50417.0,484211.69,C779427523,0.0,0.0,0,0,0,0,0,0
71,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1,0,0,0,0,1
611,49965.92,C2139042212,49965.92,0.0,C707243062,0.0,0.0,1,0,0,0,0,1
454,278577.6,C270286609,278577.6,0.0,C311232614,0.0,0.0,1,0,0,0,0,1
380,24918.43,C2105008990,77804.03,52885.61,C1903333414,106521.88,131440.3,0,0,1,0,0,0
36,32382.96,C1507237385,32382.96,0.0,C53062849,0.0,32382.96,1,0,1,0,0,0
545,244615.58,C873205142,55465.14,0.0,C583227141,376298.25,620913.83,0,0,1,0,0,0
173,20311.17,C1987163387,20311.17,0.0,C1935979044,0.0,0.0,1,0,0,0,0,1
208,234535.74,C1946675753,0.0,0.0,C1638266224,466657.75,701193.49,0,0,1,0,0,0
184,8501.99,C2127838619,0.0,0.0,M666376189,0.0,0.0,0,0,0,0,1,0
36,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1,0,0,0,0,1
308,505740.7,C1952180496,356.0,0.0,C1883210022,637444.23,1143184.93,0,0,0,0,0,1
236,5364.29,C1480796688,445265.2,439900.91,M417368132,0.0,0.0,0,0,0,0,1,0
47,8712.39,C1773892127,36957.0,28244.61,M910851467,0.0,0.0,0,0,0,0,1,0
541,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,1,0,1,0,0,0
9,10903.8,C802287186,1061146.01,1050242.21,M39122134,0.0,0.0,0,0,0,0,1,0
402,336744.52,C66398782,208.0,336952.52,C2050767984,1730803.26,1394058.74,0,0,0,0,0,0
393,290198.92,C1884412313,290198.92,0.0,C1709832944,0.0,0.0,1,0,0,0,0,1
481,130668.56,C1722932683,130668.56,0.0,C1992581465,2403740.71,2534409.27,1,0,1,0,0,0
19,52481.46,C685926478,0.0,0.0,C53518492,70451.07,122932.53,0,0,1,0,0,0
146,322329.78,C2110396645,322329.78,0.0,C842496101,115917.67,438247.45,1,0,1,0,0,0
254,10932.01,C1393805634,2586.0,0.0,M805228027,0.0,0.0,0,0,0,0,1,0
219,248242.32,C120655142,248242.32,0.0,C670432443,8007.84,256250.16,1,0,1,0,0,0
607,265680.73,C74206025,265680.73,0.0,C260243905,71851.62,337532.35,1,0,1,0,0,0
380,70125.14,C292281038,70125.14,0.0,C1409481087,0.0,0.0,1,0,0,0,0,1
187,4521.33,C434519760,0.0,0.0,M146731845,0.0,0.0,0,0,0,0,1,0
336,15560.34,C1954089665,15560.34,0.0,C286946566,0.0,0.0,1,0,0,0,0,1
402,127156.49,C1718340176,127156.49,0.0,C680745289,0.0,0.0,1,0,0,0,0,1
700,113447.92,C311401803,113447.92,0.0,C1675116144,4125541.75,4238989.66,1,0,1,0,0,0
43,9753.11,C691243854,0.0,0.0,M1802476444,0.0,0.0,0,0,0,0,1,0
153,115535.52,C709433004,115535.52,0.0,C895867127,0.0,0.0,1,0,0,0,0,1
273,3534.54,C1489925862,0.0,0.0,M1095904435,0.0,0.0,0,0,0,0,1,0
262,218074.57,C90566607,218074.57,0.0,C584575879,162623.65,380698.21,1,0,1,0,0,0
163,457753.28,C879538747,0.0,0.0,C98627185,529080.13,986833.41,0,0,1,0,0,0
640,144254.93,C1758075827,144254.93,0.0,C359739038,128529.95,272784.88,1,0,1,0,0,0
148,288032.02,C1287690661,288032.02,0.0,C89259074,0.0,0.0,1,0,0,0,0,1
189,1591.0,C2075046660,44124.21,42533.2,M310780709,0.0,0.0,0,0,0,0,1,0
421,207021.45,C376689274,207021.45,0.0,C1019270751,0.0,0.0,1,0,0,0,0,1
279,345533.89,C548836195,345533.89,0.0,C219662261,0.0,0.0,1,0,0,0,0,1
16,14427.99,C2078352443,11322.0,0.0,M1793393182,0.0,0.0,0,0,0,0,1,0
396,5690.71,C487390965,0.0,0.0,M1095256010,0.0,0.0,0,0,0,0,1,0
499,705529.08,C226825556,705529.08,0.0,C526627730,0.0,0.0,1,0,0,0,0,1
279,295.42,C365205691,24843.0,24547.58,C876430758,160727.73,161023.15,0,0,0,1,0,0
136,199878.85,C652728063,199878.85,0.0,C1111932941,0.0,0.0,1,0,0,0,0,1
281,54235.7,C725405279,54235.7,0.0,C2020386791,0.0,0.0,1,0,0,0,0,1
330,61756.82,C1415217064,61756.82,0.0,C2101562170,0.0,0.0,1,0,0,0,0,1
26,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,0,0,0,0,1
383,150406.91,C911775110,150406.91,0.0,C1959198865,1903051.04,2053457.95,1,0,1,0,0,0
200,54380.21,C1509680221,54380.21,0.0,C457987066,2492737.75,2547117.96,1,0,1,0,0,0
696,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0,1,0,0,0
155,306995.82,C19042642,0.0,0.0,C2106576360,2961875.31,3268871.13,0,0,1,0,0,0
674,171651.7,C1811092030,171651.7,0.0,C1174681739,2336193.5,2507845.2,1,0,1,0,0,0
95,53062.52,C530884257,53062.52,0.0,C901438460,4256174.24,4309236.76,1,0,1,0,0,0
260,133805.59,C217008540,58291.89,0.0,C1429447797,570768.47,1073350.61,0,0,1,0,0,0
374,33611.77,C1393008573,39147.0,72758.77,C64506281,433152.87,399541.1,0,0,0,0,0,0
339,373531.87,C1176876206,373531.87,0.0,C29820940,0.0,0.0,1,0,0,0,0,1
409,71921.7,C1795660313,71921.7,0.0,C1624457512,42131.23,114052.93,1,0,1,0,0,0
322,20986.02,C1154403636,20986.02,0.0,C1043093762,0.0,0.0,1,0,0,0,0,1
35,431305.3,C2119885706,34496.0,0.0,C842463837,310869.3,742174.6,0,0,1,0,0,0
133,40881.68,C1137243565,0.0,0.0,M2076003302,0.0,0.0,0,0,0,0,1,0
663,803441.31,C1991283883,803441.31,0.0,C8323511,0.0,0.0,1,0,0,0,0,1
10,75242.54,C1756214289,0.0,0.0,C190097337,1053427.42,1786573.98,0,0,1,0,0,0
