step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
321,4193.4,114705.0,110511.6,0.0,0.0,0,0,0,1,0,0
269,48412.47,48412.47,0.0,0.0,0.0,0,0,0,0,1,1
399,431390.84,0.0,0.0,999595.7,1430986.54,0,1,0,0,0,0
403,1891.87,76728.0,74836.13,174246.84,176138.71,0,0,1,0,0,0
327,16245.09,24966.0,8720.91,492588.47,508833.56,0,0,1,0,0,0
331,254656.36,893.0,255549.36,239210.97,0.0,0,0,0,0,0,0
387,245970.86,245970.86,0.0,0.0,0.0,0,0,0,0,1,1
45,182242.1,529023.0,346780.9,154280.17,336522.27,0,1,0,0,0,0
58,246938.77,246938.77,0.0,0.0,0.0,0,0,0,0,1,1
573,438139.79,438139.79,0.0,0.0,0.0,0,0,0,0,1,1
216,31358.72,31358.72,0.0,0.0,0.0,0,0,0,0,1,1
18,1517.14,1019640.76,1018123.63,0.0,0.0,0,0,0,1,0,0
330,226564.86,0.0,226564.86,908300.07,681735.21,0,0,0,0,0,0
724,501425.84,501425.84,0.0,0.0,0.0,0,0,0,0,1,1
36,636.0,636.0,0.0,0.0,0.0,0,0,0,0,1,1
312,117345.35,117345.35,0.0,0.0,0.0,0,0,0,0,1,1
680,272716.64,272716.64,0.0,1019542.34,1292258.98,0,1,0,0,0,1
506,575082.97,575082.97,0.0,0.0,0.0,0,0,0,0,1,1
7,21571.0,21571.0,0.0,30797.41,71140.3,0,1,0,0,0,1
208,50820.71,50820.71,0.0,0.0,50820.71,0,1,0,0,0,1
178,102660.35,102660.35,0.0,0.0,102660.35,0,1,0,0,0,1
41,217577.81,82483.0,300060.81,1411976.54,1194398.73,0,0,0,0,0,0
557,74709.4,74709.4,0.0,233625.43,308334.83,0,1,0,0,0,1
205,566156.42,566156.42,0.0,175341.4,741497.82,0,1,0,0,0,1
95,655676.97,655676.97,0.0,53614.28,709291.25,0,1,0,0,0,1
649,150205.64,150205.64,0.0,0.0,0.0,0,0,0,0,1,1
351,14050.84,4383.0,0.0,0.0,0.0,0,0,0,1,0,0
234,14143.34,46002.35,31859.01,0.0,0.0,0,0,0,1,0,0
328,337411.16,26654.0,0.0,593842.74,931253.9,0,1,0,0,0,0
228,152573.43,225700.0,73126.57,454899.89,607473.31,0,1,0,0,0,0
131,18507.48,55181.56,36674.08,0.0,0.0,0,0,0,1,0,0
338,119443.3,119443.3,0.0,0.0,0.0,0,0,0,0,1,1
596,196385.55,196385.55,0.0,0.0,196385.55,0,1,0,0,0,1
691,84174.31,84174.31,0.0,0.0,0.0,0,0,0,0,1,1
252,65640.37,0.0,0.0,126766.65,192407.03,0,1,0,0,0,0
233,592443.66,592443.66,0.0,69752.66,662196.32,0,1,0,0,0,1
579,150157.6,150157.6,0.0,0.0,0.0,0,0,0,0,1,1
16,4151.06,61056.0,56904.94,0.0,0.0,0,0,0,1,0,0
449,9189.6,23211.78,14022.18,0.0,0.0,0,0,0,1,0,0
331,10285.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0
300,3297.17,0.0,0.0,0.0,0.0,0,0,0,1,0,0
638,345116.0,345116.0,0.0,0.0,0.0,0,0,0,0,1,1
663,115782.68,115782.68,0.0,45843.46,161626.14,0,1,0,0,0,1
576,884821.37,884821.37,0.0,1628388.92,2513210.29,0,1,0,0,0,1
154,4530.71,4530.71,0.0,0.0,0.0,0,0,0,0,1,1
62,724414.43,724414.43,0.0,223853.38,948267.81,0,1,0,0,0,1
262,218074.57,218074.57,0.0,0.0,0.0,0,0,0,0,1,1
142,78810.3,78810.3,0.0,802788.52,881598.82,0,1,0,0,0,1
18,11835.57,30393.0,18557.43,0.0,0.0,0,0,0,1,0,0
140,649968.87,649968.87,0.0,663346.95,1085776.19,0,1,0,0,0,1
153,115535.52,115535.52,0.0,0.0,0.0,0,0,0,0,1,1
282,2113.45,60879.0,58765.55,0.0,0.0,0,0,0,1,0,0
735,92735.71,92735.71,0.0,0.0,0.0,0,0,0,0,1,1
230,18255.87,4926.55,0.0,0.0,0.0,0,0,0,1,0,0
567,122816.67,122816.67,0.0,0.0,0.0,0,0,0,0,1,1
234,359530.58,0.0,0.0,673934.48,1033465.05,0,1,0,0,0,0
278,28437.69,45827.0,17389.31,46055.41,74493.1,0,1,0,0,0,0
184,41176.17,0.0,0.0,1782365.63,1823541.8,0,1,0,0,0,0
39,14946.45,50244.0,35297.55,0.0,0.0,0,0,0,1,0,0
153,234853.95,234853.95,0.0,23261.5,258115.45,0,1,0,0,0,1
329,249150.07,207620.0,456770.07,4068989.62,3819839.55,0,0,0,0,0,0
356,357226.8,357226.8,0.0,0.0,357226.8,0,1,0,0,0,1
138,305884.65,14627.0,0.0,4216638.02,4522522.67,0,1,0,0,0,0
331,340759.28,113057.0,0.0,419044.15,759803.43,0,1,0,0,0,0
139,34867.95,45643.0,10775.05,0.0,34867.95,0,1,0,0,0,0
43,119214.9,0.0,0.0,873498.26,992713.16,0,1,0,0,0,0
176,106642.43,106642.43,0.0,0.0,0.0,0,0,0,0,1,1
84,39379.45,39379.45,0.0,188532.97,227912.43,0,1,0,0,0,1
379,284000.25,284000.25,0.0,0.0,0.0,0,0,0,0,1,1
685,47061.52,47061.52,0.0,372871.76,419933.28,0,1,0,0,0,1
719,67299.57,67299.57,0.0,0.0,0.0,0,0,0,0,1,1
523,160186.79,160186.79,0.0,0.0,0.0,0,0,0,0,1,1
388,236388.4,236388.4,0.0,0.0,0.0,0,0,0,0,1,1
181,12278.0,12278.0,0.0,0.0,0.0,0,0,0,0,1,1
499,116530.2,116530.2,0.0,0.0,0.0,0,0,0,0,1,1
387,531551.0,531551.0,0.0,0.0,0.0,0,0,0,0,1,1
155,739.85,0.0,0.0,0.0,0.0,0,0,0,1,0,0
337,623152.72,623152.72,0.0,0.0,0.0,0,0,0,0,1,1
733,105903.18,105903.18,0.0,0.0,0.0,0,0,0,0,1,1
183,1380.87,120955.49,119574.62,0.0,0.0,0,0,0,1,0,0
35,421261.59,660.0,0.0,0.0,421261.59,0,1,0,0,0,0
180,14027.1,5589.0,0.0,0.0,0.0,0,0,0,1,0,0
187,10912.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
234,11085.51,0.0,0.0,576315.53,587401.04,0,1,0,0,0,0
343,59829.03,59829.03,0.0,0.0,59829.03,0,1,0,0,0,1
686,107732.98,107732.98,0.0,0.0,0.0,0,0,0,0,1,1
260,569656.58,0.0,0.0,1751428.17,2321084.76,0,1,0,0,0,0
384,56517.37,56517.37,0.0,0.0,56517.37,0,1,0,0,0,1
204,223972.59,163.0,0.0,2484707.01,2708679.6,0,1,0,0,0,0
355,5238.31,103547.0,98308.69,0.0,0.0,0,0,0,1,0,0
474,10388.54,566.0,0.0,33338.12,43726.66,0,1,0,0,0,0
255,404516.37,31453.0,0.0,0.0,404516.37,0,1,0,0,0,0
191,132294.93,132294.93,0.0,640652.41,772947.34,0,1,0,0,0,1
349,133789.97,109510.0,0.0,0.0,225025.7,0,1,0,0,0,0
581,801763.51,801763.51,0.0,0.0,0.0,0,0,0,0,1,1
425,462452.87,462452.87,0.0,0.0,462452.87,0,1,0,0,0,1
231,400758.85,400758.85,0.0,0.0,0.0,0,0,0,0,1,1
209,58948.89,0.0,0.0,1003136.64,1062085.53,0,1,0,0,0,0
256,70696.74,70696.74,0.0,90517.55,161214.29,0,1,0,0,0,1
238,2614.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0
229,61856.71,0.0,0.0,701247.88,763104.59,0,1,0,0,0,0
46,74441.98,69316.82,0.0,233017.0,307458.99,0,1,0,0,0,0
131,9352.8,378084.08,368731.27,0.0,0.0,0,0,0,1,0,0
252,76200.04,76200.04,0.0,0.0,0.0,0,0,0,0,1,1
507,244153.94,244153.94,0.0,0.0,0.0,0,0,0,0,1,1
229,80220.53,0.0,0.0,2153508.21,2233728.74,0,1,0,0,0,0
451,44222.93,372.0,0.0,87832.55,132055.48,0,1,0,0,0,0
358,289180.3,0.0,0.0,304757.17,593937.47,0,0,0,0,1,0
144,325732.34,325732.34,0.0,3734511.97,4060244.31,0,1,0,0,0,1
139,289.26,0.0,0.0,0.0,0.0,0,0,0,1,0,0
332,251904.76,21141.0,273045.76,0.0,0.0,0,0,0,0,0,0
226,82869.09,82869.09,0.0,0.0,0.0,0,0,0,0,1,1
35,122032.62,122032.62,0.0,0.0,0.0,0,0,0,0,1,1
232,2898.09,2898.09,0.0,0.0,0.0,0,0,0,0,1,1
348,31374.02,31374.02,0.0,0.0,0.0,0,0,0,0,1,1
295,162756.9,162756.9,0.0,927190.11,1089947.01,0,1,0,0,0,1
135,7927.06,7927.06,0.0,0.0,0.0,0,0,0,0,1,1
10,15987.0,18311.0,2324.0,0.0,0.0,0,0,0,1,0,0
397,356057.69,30598.0,0.0,994235.57,1350293.26,0,1,0,0,0,0
305,447589.21,447589.21,0.0,0.0,0.0,0,0,0,0,1,1
356,11703.0,151333.0,139630.0,0.0,0.0,0,0,0,1,0,0
447,155121.58,155121.58,0.0,0.0,0.0,0,0,0,0,1,1
34,453091.67,214087.83,0.0,2195778.68,2942579.7,0,1,0,0,0,0
213,172011.72,21081.0,193092.72,0.0,0.0,0,0,0,0,0,0
710,23134.17,23134.17,0.0,0.0,0.0,0,0,0,0,1,1
258,65800.49,0.0,0.0,355273.68,421074.18,0,1,0,0,0,0
625,20278.62,20278.62,0.0,0.0,0.0,0,0,0,0,1,1
274,244390.37,20057.0,264447.37,48924.61,0.0,0,0,0,0,0,0
595,236914.77,236914.77,0.0,0.0,0.0,0,0,0,0,1,1
718,371449.7,371449.7,0.0,0.0,0.0,0,0,0,0,1,1
624,24366.07,24366.07,0.0,0.0,0.0,0,0,0,0,1,1
339,343177.04,343177.04,0.0,0.0,0.0,0,0,0,0,1,1
393,28427.46,490116.76,461689.29,0.0,0.0,0,0,0,1,0,0
14,195628.69,29841.0,225469.69,20931.0,0.0,0,0,0,0,0,0
211,6264.52,131744.0,125479.48,0.0,0.0,0,0,0,1,0,0
255,252930.48,21225.0,0.0,241903.51,494833.98,0,1,0,0,0,0
13,48375.02,48375.02,0.0,0.0,0.0,0,0,0,0,1,1
242,509985.31,509985.31,0.0,0.0,0.0,0,0,0,0,1,1
214,135490.19,21288.0,0.0,1820159.8,1955649.99,0,1,0,0,0,0
373,97094.14,474127.02,571221.16,612737.74,515643.6,0,0,0,0,0,0
35,9458.46,41145.26,31686.8,0.0,0.0,0,0,0,1,0,0
274,379057.93,379057.93,0.0,79634.67,458692.6,0,1,0,0,0,1
318,756426.12,756426.12,0.0,1612984.89,2369411.01,0,1,0,0,0,1
277,191427.4,191427.4,0.0,0.0,0.0,0,0,0,0,1,1
16,124296.88,119748.0,0.0,425535.83,549832.72,0,1,0,0,0,0
241,128718.59,128718.59,0.0,3511282.2,3640000.79,0,1,0,0,0,1
19,1870.44,0.0,0.0,0.0,0.0,0,0,0,1,0,0
15,136481.48,31901.0,0.0,3777.64,35106.65,0,0,0,0,1,0
728,119143.75,119143.75,0.0,0.0,0.0,0,0,0,0,1,1
95,4205.0,30441.0,26236.0,0.0,0.0,0,0,0,1,0,0
180,6754.37,0.0,0.0,0.0,0.0,0,0,0,1,0,0
20,3944.78,45302.85,41358.07,0.0,0.0,0,0,0,1,0,0
255,38223.11,38223.11,0.0,0.0,0.0,0,0,0,0,1,1
211,73599.57,73599.57,0.0,0.0,73599.57,0,1,0,0,0,1
379,120353.55,0.0,0.0,1471798.04,1592151.6,0,1,0,0,0,0
164,46894.95,426120.77,473015.72,638198.15,591303.2,0,0,0,0,0,0
172,70072.66,70072.66,0.0,519712.34,589784.99,0,1,0,0,0,1
333,23632.47,397251.0,420883.47,263014.36,239381.89,0,0,0,0,0,0
735,92735.71,92735.71,0.0,921583.3,1014319.01,0,1,0,0,0,1
348,97741.33,0.0,0.0,544878.28,642619.61,0,1,0,0,0,0
12,19472.0,19472.0,0.0,0.0,0.0,0,0,0,0,1,1
90,249791.3,249791.3,0.0,0.0,0.0,0,0,0,0,1,1
76,9917.27,9917.27,0.0,408610.64,418527.91,0,1,0,0,0,1
594,210277.82,0.0,0.0,1027547.09,1237824.9,0,1,0,0,0,0
346,13896.38,76653.0,62756.62,0.0,0.0,0,0,0,1,0,0
726,765104.94,765104.94,0.0,2272254.15,3037359.09,0,1,0,0,0,1
597,48052.1,12212.0,0.0,188980.61,237032.71,0,1,0,0,0,0
729,90026.9,90026.9,0.0,0.0,0.0,0,0,0,0,1,1
163,8460.82,0.0,0.0,0.0,0.0,0,0,0,1,0,0
310,8248.79,0.0,0.0,0.0,0.0,0,0,0,1,0,0
398,363940.4,48586.0,0.0,77400.35,441340.75,0,1,0,0,0,0
305,39342.59,39342.59,0.0,0.0,39342.59,0,1,0,0,0,1
595,335094.53,335094.53,0.0,2507566.66,2842661.18,0,1,0,0,0,1
418,452261.67,452261.67,0.0,0.0,0.0,0,0,0,0,1,1
226,229682.09,42799.0,0.0,2898808.64,3128490.73,0,1,0,0,0,0
401,637611.81,0.0,0.0,645216.06,1282827.87,0,0,0,0,1,0
202,14124.31,243990.0,229865.69,0.0,0.0,0,0,0,1,0,0
400,135563.27,0.0,0.0,1630784.93,1766348.2,0,1,0,0,0,0
38,577418.98,0.0,0.0,0.0,577418.98,0,1,0,0,0,1
258,154440.87,0.0,0.0,158064.0,0.0,0,1,0,0,0,0
14,19415.05,854.0,0.0,0.0,0.0,0,0,0,1,0,0
614,797235.09,797235.09,0.0,79626.98,876862.07,0,1,0,0,0,1
156,157705.36,157705.36,0.0,0.0,0.0,0,0,0,0,1,1
328,271453.61,0.0,0.0,288982.98,560436.59,0,1,0,0,0,0
487,945.11,22798.0,21852.89,0.0,0.0,0,0,0,1,0,0
460,58058.98,58058.98,0.0,0.0,0.0,0,0,0,0,1,1
502,66066.73,66066.73,0.0,0.0,0.0,0,0,0,0,1,1
264,7304.56,7304.56,0.0,0.0,0.0,0,0,0,0,1,1
213,125047.57,0.0,0.0,965753.42,1090800.99,0,1,0,0,0,0
148,394886.13,394886.13,0.0,840653.68,1235539.81,0,1,0,0,0,1
428,183306.21,183306.21,0.0,0.0,0.0,0,0,0,0,1,1
265,158214.43,158214.43,0.0,1341496.75,1499711.18,0,1,0,0,0,1
324,36418.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
373,22866.73,0.0,0.0,0.0,0.0,0,0,0,1,0,0
173,98634.75,98634.75,0.0,0.0,0.0,0,0,0,0,1,1
257,151928.12,0.0,0.0,241152.09,508759.04,0,1,0,0,0,0
181,410299.86,410299.86,0.0,0.0,0.0,0,0,0,0,1,1
26,369186.87,369186.87,0.0,0.0,0.0,0,0,0,0,1,1
217,92057.19,92057.19,0.0,173314.92,265372.1,0,1,0,0,0,1
608,277048.48,277048.48,0.0,0.0,277048.48,0,1,0,0,0,1
183,9667.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0
73,12619.29,12619.29,0.0,204470.03,217089.31,0,1,0,0,0,1
226,106629.1,0.0,0.0,343001.31,449630.41,0,1,0,0,0,0
259,1125.08,221744.0,220618.92,0.0,0.0,0,0,0,1,0,0
228,53473.43,317.0,0.0,0.0,0.0,0,0,0,1,0,0
434,32671.88,32671.88,0.0,0.0,0.0,0,0,0,0,1,1
254,18690.99,0.0,0.0,67745.38,86436.38,0,1,0,0,0,0
140,56653.43,124.0,0.0,0.0,56653.43,0,1,0,0,0,0
85,64344.59,64344.59,0.0,0.0,0.0,0,0,0,0,1,1
330,80339.93,0.0,0.0,292772.87,373112.81,0,1,0,0,0,0
322,20986.02,20986.02,0.0,3259785.07,3280771.09,0,1,0,0,0,1
577,141730.2,141730.2,0.0,0.0,0.0,0,0,0,0,1,1
188,7463.28,0.0,0.0,0.0,0.0,0,0,0,1,0,0
200,159232.01,159232.01,0.0,0.0,159232.01,0,1,0,0,0,1
438,455014.69,455014.69,0.0,700724.17,1155738.85,0,1,0,0,0,1
480,146743.13,146743.13,0.0,140211.84,286954.97,0,1,0,0,0,1
301,4951.35,0.0,0.0,0.0,0.0,0,0,0,1,0,0
283,157109.6,965959.0,808849.4,58885.72,215995.32,0,1,0,0,0,0
153,276844.22,0.0,0.0,738488.04,867435.1,0,1,0,0,0,0
673,645104.5,645104.5,0.0,0.0,645104.5,0,1,0,0,0,1
227,518005.65,0.0,0.0,596017.34,1114022.99,0,1,0,0,0,0
640,87698.36,87698.36,0.0,237454.49,325152.85,0,1,0,0,0,1
274,24279.32,24279.32,0.0,0.0,0.0,0,0,0,0,1,1
279,145982.36,145982.36,0.0,0.0,0.0,0,0,0,0,1,1
300,306842.07,60907.0,367749.07,0.0,0.0,0,0,0,0,0,0
45,218610.21,13510.0,232120.21,1658286.1,1439675.89,0,0,0,0,0,0
321,351268.75,351268.75,0.0,0.0,0.0,0,0,0,0,1,1
636,89657.36,89657.36,0.0,0.0,0.0,0,0,0,0,1,1
134,539553.61,20031.0,0.0,185651.98,725205.59,0,1,0,0,0,0
205,216179.15,216179.15,0.0,0.0,0.0,0,0,0,0,1,1
379,152611.71,60835.0,0.0,0.0,152611.71,0,1,0,0,0,0
22,5439.08,6206.0,766.92,0.0,0.0,0,0,0,1,0,0
207,275830.8,0.0,0.0,441602.61,813325.97,0,1,0,0,0,0
35,441274.16,19895.0,0.0,171463.27,481209.47,0,1,0,0,0,0
358,361877.28,361877.28,0.0,0.0,0.0,0,0,0,0,1,1
437,207801.38,207801.38,0.0,0.0,207801.38,0,1,0,0,0,1
77,819048.34,819048.34,0.0,0.0,0.0,0,0,0,0,1,1
561,348983.86,348983.86,0.0,0.0,0.0,0,0,0,0,1,1
134,4513.27,0.0,0.0,0.0,0.0,0,0,0,1,0,0
270,757422.83,757422.83,0.0,0.0,0.0,0,0,0,0,1,1
172,800024.12,800024.12,0.0,0.0,0.0,0,0,0,0,1,1
161,10098.52,0.0,0.0,0.0,0.0,0,0,0,1,0,0
351,162346.51,20337.0,182683.51,89930.78,0.0,0,0,0,0,0,0
476,1077.17,0.0,0.0,0.0,0.0,0,0,0,1,0,0
568,112988.36,112988.36,0.0,70859.52,183847.89,0,1,0,0,0,1
17,195351.76,195351.76,0.0,156408.25,265841.0,0,1,0,0,0,1
203,278792.71,0.0,0.0,527126.81,1034414.07,0,1,0,0,0,0
115,120232.13,120232.13,0.0,2419860.01,2540092.14,0,1,0,0,0,1
488,326052.83,326052.83,0.0,0.0,0.0,0,0,0,0,1,1
194,21741.36,21741.36,0.0,1291168.87,1312910.22,0,1,0,0,0,1
225,213217.2,298439.0,511656.2,27855.12,0.0,0,0,0,0,0,0
332,3750.83,0.0,0.0,1076351.32,1080102.15,0,1,0,0,0,0
565,112958.85,112958.85,0.0,0.0,0.0,0,0,0,0,1,1
10,93810.76,93810.76,0.0,4096048.05,4189858.81,0,1,0,0,0,1
256,2336.22,10854.0,8517.78,0.0,0.0,0,0,0,1,0,0
325,463479.55,0.0,0.0,3358669.19,3822148.73,0,1,0,0,0,0
355,5610.27,7067.0,1456.73,69418.82,75029.09,0,1,0,0,0,0
714,221167.84,221167.84,0.0,180443.7,401611.54,0,1,0,0,0,1
380,12511.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0
503,854065.31,854065.31,0.0,0.0,0.0,0,0,0,0,1,1
214,116419.58,116419.58,0.0,177874.9,294294.48,0,1,0,0,0,1
676,171572.06,171572.06,0.0,0.0,0.0,0,0,0,0,1,1
371,192423.17,0.0,0.0,3825842.67,4075521.24,0,1,0,0,0,0
316,607684.02,607684.02,0.0,0.0,0.0,0,0,0,0,1,1
702,308778.37,308778.37,0.0,0.0,0.0,0,0,0,0,1,1
379,626673.66,626673.66,0.0,1196558.84,1823232.5,0,1,0,0,0,1
351,233666.72,154.0,0.0,625424.72,859091.44,0,1,0,0,0,0
323,264956.33,9015.0,0.0,1176173.9,1441130.23,0,1,0,0,0,0
392,92001.22,92001.22,0.0,0.0,0.0,0,0,0,0,1,1
408,429257.45,429257.45,0.0,0.0,0.0,0,0,0,0,1,1
62,401529.35,401529.35,0.0,4162.42,405691.77,0,1,0,0,0,1
482,37831.15,37831.15,0.0,0.0,0.0,0,0,0,0,1,1
473,417620.07,417620.07,0.0,0.0,0.0,0,0,0,0,1,1
620,161272.92,161272.92,0.0,783850.08,945123.0,0,1,0,0,0,1
162,49276.2,201.0,0.0,0.0,49276.2,0,1,0,0,0,0
19,10773.65,43447.39,32673.74,206093.77,287875.69,0,1,0,0,0,0
304,962.02,30299.0,29336.98,0.0,0.0,0,0,0,1,0,0
398,371771.44,371771.44,0.0,4665671.71,5037443.15,0,1,0,0,0,1
581,801763.51,801763.51,0.0,0.0,801763.51,0,1,0,0,0,1
399,303875.49,19878.0,323753.49,145259.7,0.0,0,0,0,0,0,0
300,298969.49,29979.0,328948.49,133285.51,0.0,0,0,0,0,0,0
456,760984.58,760984.58,0.0,1550675.96,2311660.54,0,1,0,0,0,1
180,6057.42,184.0,0.0,0.0,0.0,0,0,0,1,0,0
135,22315.82,0.0,0.0,0.0,0.0,0,0,0,1,0,0
346,10273.11,9236.0,0.0,0.0,0.0,0,0,0,1,0,0
42,10552.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
472,653983.93,653983.93,0.0,659112.38,1313096.31,0,1,0,0,0,1
741,114149.44,114149.44,0.0,0.0,114149.44,0,1,0,0,0,1
137,134826.92,0.0,0.0,182850.69,317677.61,0,1,0,0,0,0
412,571163.03,571163.03,0.0,0.0,0.0,0,0,0,0,1,1
296,261874.86,261874.86,0.0,0.0,0.0,0,0,0,0,1,1
162,371952.8,0.0,0.0,642215.03,1014167.84,0,1,0,0,0,0
139,24489.34,0.0,0.0,1575410.51,1599899.85,0,0,0,0,1,0
16,137243.9,1066.0,0.0,1592494.57,2608052.72,0,1,0,0,0,0
8,222.0,222.0,0.0,0.0,267095.19,0,0,0,0,1,1
212,177426.51,0.0,0.0,497702.42,675128.92,0,1,0,0,0,0
619,418971.0,418971.0,0.0,0.0,0.0,0,0,0,0,1,1
4,13707.11,13707.11,0.0,0.0,0.0,0,0,0,0,1,1
556,788855.1,788855.1,0.0,0.0,0.0,0,0,0,0,1,1
564,58570.83,29887.0,0.0,31861.19,90432.02,0,1,0,0,0,0
355,1934.27,3450.0,1515.73,0.0,0.0,0,0,0,1,0,0
336,9207.38,9207.38,0.0,0.0,0.0,0,0,0,0,1,1
5,120074.73,120074.73,0.0,0.0,120074.73,0,1,0,0,0,1
354,7789.62,15187.0,7397.38,371656.88,379446.5,0,0,1,0,0,0
581,414153.16,414153.16,0.0,379431.75,793584.91,0,1,0,0,0,1
461,873356.47,873356.47,0.0,105657.71,979014.18,0,1,0,0,0,1
374,516825.51,19966.0,0.0,275854.07,792679.58,0,1,0,0,0,0
578,736677.36,736677.36,0.0,190199.92,926877.28,0,1,0,0,0,1
509,40836.05,40836.05,0.0,1125471.43,1166307.48,0,1,0,0,0,1
540,107461.8,12749.0,0.0,506444.69,613906.49,0,1,0,0,0,0
275,417039.97,10574.0,0.0,242808.62,659848.59,0,1,0,0,0,0
233,157353.39,157353.39,0.0,0.0,0.0,0,0,0,0,1,1
297,7672.51,0.0,0.0,0.0,0.0,0,0,0,1,0,0
456,38180.99,38180.99,0.0,0.0,0.0,0,0,0,0,1,1
143,810599.16,810599.16,0.0,971634.6,1782233.77,0,1,0,0,0,1
27,496128.26,496128.26,0.0,465770.07,961898.33,0,1,0,0,0,1
308,178180.03,178180.03,0.0,0.0,0.0,0,0,0,0,1,1
251,10317.01,144861.61,134544.6,0.0,0.0,0,0,0,1,0,0
327,167323.01,387490.0,220166.99,20376.38,187699.39,0,1,0,0,0,0
401,346703.11,0.0,0.0,361766.94,708470.05,0,1,0,0,0,0
305,36064.04,15842.11,0.0,0.0,0.0,0,0,0,1,0,0
374,33611.77,39147.0,72758.77,433152.87,399541.1,0,0,0,0,0,0
397,441368.69,0.0,0.0,491386.11,932754.81,0,1,0,0,0,0
649,177429.18,177429.18,0.0,0.0,0.0,0,0,0,0,1,1
347,789223.44,0.0,0.0,1674614.81,2463838.26,0,0,0,0,1,0
95,6468.0,18227.0,11759.0,0.0,0.0,0,0,0,1,0,0
74,85637.08,85637.08,0.0,235137.06,320774.13,0,1,0,0,0,1
402,108376.13,17666.0,0.0,107526.8,215902.93,0,1,0,0,0,0
277,621387.64,621387.64,0.0,0.0,0.0,0,0,0,0,1,1
355,7817.88,0.0,0.0,0.0,0.0,0,0,0,1,0,0
241,110344.11,110344.11,0.0,0.0,0.0,0,0,0,0,1,1
425,34839.32,34839.32,0.0,0.0,0.0,0,0,0,0,1,1
530,148680.12,148680.12,0.0,0.0,0.0,0,0,0,0,1,1
561,615954.92,615954.92,0.0,0.0,0.0,0,0,0,0,1,1
282,1149.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0
331,420330.71,420330.71,0.0,99227.28,519557.99,0,1,0,0,0,1
232,254238.65,5813.0,0.0,648558.16,902796.82,0,1,0,0,0,0
19,161939.36,161939.36,0.0,628935.02,851972.34,0,1,0,0,0,1
372,240102.72,0.0,0.0,267888.01,507990.73,0,0,0,0,1,0
284,739584.33,739584.33,0.0,76425.35,903164.02,0,1,0,0,0,1
196,436035.29,436035.29,0.0,0.0,436035.29,0,1,0,0,0,1
9,1055.0,1055.0,0.0,75179.0,0.0,0,1,0,0,0,1
303,64710.59,0.0,0.0,103392.26,168102.85,0,1,0,0,0,0
284,13975.26,12847.76,0.0,0.0,0.0,0,0,0,1,0,0
261,157232.44,5554.0,162786.44,110936.57,0.0,0,0,0,0,0,0
85,167679.27,167679.27,0.0,0.0,0.0,0,0,0,0,1,1
131,10925.24,13316.1,2390.86,0.0,0.0,0,0,0,1,0,0
125,621569.61,621569.61,0.0,270256.82,891826.43,0,1,0,0,0,1
228,63192.57,0.0,0.0,91428.56,154621.13,0,1,0,0,0,0
618,153870.09,153870.09,0.0,0.0,0.0,0,0,0,0,1,1
393,145500.14,0.0,0.0,618022.75,763522.89,0,0,0,0,1,0
205,188473.09,188473.09,0.0,209686.58,398159.67,0,1,0,0,0,1
694,715662.13,715662.13,0.0,2068028.42,2783690.55,0,1,0,0,0,1
394,147957.23,147957.23,0.0,0.0,0.0,0,0,0,0,1,1
688,143893.99,0.0,143893.99,145713.42,1819.43,0,0,0,0,0,0
528,457675.83,198743.32,0.0,1344430.56,1802106.39,0,1,0,0,0,0
400,419591.24,0.0,0.0,1736929.94,2156521.18,0,1,0,0,0,0
460,76548.48,76548.48,0.0,2635449.31,2711997.79,0,1,0,0,0,1
444,178616.12,178616.12,0.0,0.0,0.0,0,0,0,0,1,1
273,10452.03,1882.0,0.0,0.0,0.0,0,0,0,1,0,0
37,22551.63,31217.0,8665.37,0.0,0.0,0,0,0,1,0,0
249,3138.25,3138.25,0.0,249297.18,252435.43,0,1,0,0,0,1
381,22618.29,0.0,0.0,0.0,0.0,0,0,0,1,0,0
407,312955.14,312955.14,0.0,0.0,0.0,0,0,0,0,1,1
228,204158.52,0.0,0.0,234566.53,438725.05,0,1,0,0,0,0
161,144876.4,144876.4,0.0,0.0,0.0,0,0,0,0,1,1
528,501101.41,501101.41,0.0,561058.61,1062160.03,0,1,0,0,0,1
149,861406.83,861406.83,0.0,0.0,0.0,0,0,0,0,1,1
151,338229.88,338229.88,0.0,153679.25,491909.13,0,1,0,0,0,1
225,23842.76,204233.0,180390.24,0.0,0.0,0,0,0,1,0,0
145,34301.19,34301.19,0.0,0.0,0.0,0,0,0,0,1,1
730,338364.14,338364.14,0.0,724300.82,1062664.96,0,1,0,0,0,1
347,44753.0,0.0,0.0,188582.92,233335.93,0,1,0,0,0,0
42,36359.57,36359.57,0.0,20206.65,56566.22,0,1,0,0,0,1
